Temperature (°C),Humidity (%),Soil Moisture (%),Light Intensity,Pressure (hPa),Predicted Crop
33.26103109,71.67912947,20.38305109,1,1005.050729,Tobacco
27.93327864,96.07300848,85.78915417,0,1016.469883,Cotton
36.14606562,97.45207939,28.48015821,0,984.6081501,Rice
33.3150448,79.97557905,50.93132859,0,956.7874316,Cauliflower
42.2867793,32.55499981,29.2946084,0,998.4506171,Rice
21.4190441,67.95321318,71.85949135,1,981.9685201,Cotton
17.77826239,51.28040596,31.9354855,0,956.5561777,Chili
23.02597547,80.83906952,1.706045423,1,1035.1123,Tobacco
43.64853096,44.39460234,58.40831192,0,961.3523533,Tobacco
22.64693482,42.5480013,39.92956149,0,964.7384785,Tomato
44.50148821,48.30009092,20.1231926,0,953.4142532,Wheat
34.92426791,87.83767987,79.95339106,0,1000.933246,Sorghum
31.36947825,95.26857412,86.66636321,0,1015.657102,Cauliflower
30.69415176,77.23033407,5.200550984,1,976.1093646,Groundnut
40.69704597,88.14314076,34.56094622,1,976.6329148,Onion
38.87376264,63.07962359,47.41759167,0,1022.469144,Sorghum
39.20889377,38.08299746,67.82405574,1,1044.195073,Chili
24.85004084,64.00320136,68.45909909,1,978.6342752,Maize
38.97087756,47.59734703,33.82531272,1,982.7444961,Onion
35.85110024,66.23186765,76.88977444,1,955.4804693,Cabbage
24.62820264,42.72747545,46.07604963,0,987.3070457,Onion
39.98587178,43.76349042,84.67053635,1,1001.649395,Sorghum
24.01930342,77.93553963,2.918963012,1,960.3032547,Barley
21.34250174,53.56023329,40.84693804,1,984.6696108,Tomato
22.2876341,77.46520793,45.43121702,0,999.1699326,Millets
20.27985114,32.45915232,23.26792411,1,953.6340649,Mustard
17.3167229,56.08171708,22.06964558,0,1025.335761,Brinjal
28.66315555,97.73864528,33.89727277,0,1019.947046,Tomato
41.21229976,54.55946462,92.84139646,0,979.804066,Barley
38.76363199,49.62429324,25.28431384,1,988.763064,Rice
34.62509308,38.80417507,79.54830612,1,1005.708488,Potato
40.66580745,44.05247467,79.27780834,1,1010.199443,Tomato
30.09158593,38.92856715,74.30312834,0,1021.187678,Peas
35.58605913,61.94120959,15.4439888,0,1001.474314,Wheat
37.74101797,87.32361849,75.03374762,1,998.6087956,Groundnut
32.57626131,33.39798246,81.71306577,1,951.8398924,Potato
20.82149286,39.70883412,70.10529977,0,1018.324395,Maize
19.27021887,81.12162931,77.10242811,0,984.6635892,Cotton
36.86922678,32.98133415,37.74289809,1,959.5316949,Potato
26.75329595,87.32299439,68.75728,0,994.1655164,Maize
30.75889367,61.64027053,29.92672375,0,1049.320566,Groundnut
16.00231224,84.48768101,55.95696932,1,998.5281791,Maize
36.92364138,52.85974599,14.16864015,1,998.0950069,Rice
19.76813833,96.78004474,18.53881831,0,952.6940116,Millets
28.96212903,80.16198331,63.45868087,0,1020.443213,Cotton
32.81241792,60.97229004,89.10554735,0,1006.651439,Onion
43.59972292,65.04324668,45.30792975,0,966.9275686,Barley
38.02439012,49.9289303,31.4980749,1,958.107107,Cauliflower
27.94269546,36.1967796,5.872376394,1,1018.423998,Brinjal
27.9258969,74.05166511,63.30037636,0,971.3734727,Cotton
30.23798163,80.09323098,76.41312848,0,1037.808448,Millets
37.55250218,30.50936748,57.1861052,0,1040.974275,Onion
44.8045022,80.44493053,47.23617434,1,959.615043,Mustard
31.49235227,79.76402297,28.01334494,1,1047.501693,Cabbage
35.94244499,40.7782973,95.66534951,0,986.7026951,Groundnut
42.05992982,43.02099189,23.98709148,0,1019.722113,Rice
38.32591734,73.39667684,5.716292582,0,1009.222423,Rice
36.61759072,67.70803472,57.86195873,1,961.2171475,Tobacco
38.70313064,86.64378196,84.59778011,0,962.981112,Potato
44.98947239,70.74930593,6.809239084,0,997.7645185,Sugarcane
28.04454515,99.96957619,83.67897895,0,1000.649881,Maize
40.45934564,41.11345068,18.60042904,1,1016.815657,Wheat
37.87904006,35.78340128,79.63605923,0,1012.624395,Tobacco
32.7622378,99.96139042,23.3997881,0,1037.925643,Tobacco
25.88332727,92.18158825,68.0434504,1,965.1612469,Pulses
39.78036604,89.43525468,81.00719063,0,1018.587108,Millets
21.32611506,41.16840033,83.85100532,1,1024.864527,Cotton
17.44231362,88.53519279,86.98097821,0,978.924923,Pulses
15.89444592,89.92531276,97.13736254,1,991.7792009,Maize
26.65462552,75.80409297,26.38930232,1,977.5186826,Cauliflower
40.16188463,50.98251525,14.30490329,1,987.7152687,Rice
23.38079394,81.07905436,25.30608361,1,956.7402602,Cauliflower
42.13795108,72.06146008,60.01219751,0,992.0643524,Sorghum
23.78190992,65.98610968,53.45699267,1,998.546496,Pulses
41.28290265,90.56811349,96.63589109,1,1022.762728,Potato
28.32893255,78.83563606,67.29896249,0,1017.097007,Pulses
35.79044922,85.27367677,83.54739087,1,994.9362615,Potato
16.94388375,44.8966285,98.71404524,1,950.661704,Maize
43.29325263,78.60093401,11.15826824,0,955.5187354,Rice
35.24351715,44.83335562,15.56434069,1,971.5290622,Sugarcane
17.17181348,77.29654812,44.08946959,0,1026.003006,Cauliflower
40.12807945,51.63355887,66.0479729,1,1037.036284,Peas
28.46181251,55.27709058,25.23330757,1,1000.785201,Sorghum
37.81926178,45.4492695,26.76090377,0,994.7937158,Sugarcane
41.76736165,76.8993794,26.32350475,1,977.8981772,Wheat
29.2866686,96.77199956,5.418623655,1,987.2140084,Onion
25.3083098,73.60138009,55.80240195,1,1021.005154,Cotton
33.07416956,50.66134982,83.79502755,0,959.2264391,Brinjal
39.42502328,38.56744844,18.2392812,0,971.1183845,Sugarcane
34.92632604,82.24449458,15.72141817,0,955.007144,Onion
33.21894978,74.32330044,18.27155853,1,1012.277013,Cauliflower
22.8638196,32.19928677,17.89912104,0,1035.985224,Sorghum
29.90351295,73.41667259,69.06491632,0,986.3738821,Pulses
20.43702574,95.38507736,86.97977364,0,1046.753599,Maize
18.88561291,85.63027342,16.2233798,1,1008.641792,Peas
30.70781703,83.88532166,3.07545824,1,959.3694251,Groundnut
42.04097678,97.00663798,69.50052733,0,1016.152346,Barley
38.66294215,92.69789557,31.85777445,0,972.1545421,Peas
34.35298974,81.05065438,17.48546583,0,962.6898709,Peas
26.92052475,79.53092176,82.45820259,1,1049.893455,Maize
21.29608284,55.27432273,86.06179955,1,954.2235965,Cotton
23.25557709,76.54224469,68.88859318,1,1005.429285,Cotton
31.10136734,41.51317256,33.35751801,1,950.2877329,Groundnut
34.24640998,33.24287958,89.81713265,0,1037.745295,Tobacco
31.67420326,58.36255745,14.12096326,1,1006.428019,Groundnut
16.06308643,56.14334941,12.21449133,0,960.5073839,Groundnut
19.41279707,54.04130652,45.37554379,0,1007.812147,Chili
30.97719179,96.53815231,21.2678415,0,1009.090521,Onion
36.92317907,48.6563604,75.77735813,0,1005.081331,Potato
24.49724127,56.93676385,81.19099712,0,1037.666813,Maize
33.40324892,85.12498429,25.83641003,1,995.7941916,Groundnut
39.55750479,83.07257669,34.284436,1,954.0067964,Mustard
28.07860272,91.57684959,19.95366877,0,1031.649436,Sorghum
15.80667433,97.14589646,26.93062661,0,999.0746496,Onion
32.00571068,60.22883612,75.00443867,1,976.6899062,Peas
35.20327789,38.61478989,66.84297762,1,1036.038403,Brinjal
20.49285082,78.53041962,61.21491032,1,1018.073431,Pulses
30.36224145,63.47920011,56.26022392,1,1032.24393,Tobacco
38.8307711,58.44691848,73.40491309,0,1007.469113,Barley
19.87089037,67.24084572,51.53308124,0,985.9420657,Maize
34.60069544,55.78998354,13.11823986,0,1006.972549,Millets
20.05557222,65.72833237,76.39327791,0,969.2734594,Maize
36.69500626,90.25260155,94.36959773,0,1002.528205,Potato
29.34808692,73.45509807,67.02631624,0,1019.694357,Pulses
27.79077081,65.09020986,9.009629526,1,951.8795874,Cabbage
41.97303466,42.20988922,14.10115562,1,1002.663505,Wheat
28.46738765,97.34486449,90.21828308,0,1015.283428,Pulses
28.56112369,69.96391017,92.1629515,1,1042.106372,Pulses
36.97013354,60.07508785,31.70117272,1,1040.547888,Onion
36.3096178,48.20552182,3.523053888,1,956.0267435,Rice
40.26890133,66.46799579,3.082842312,1,994.2603714,Rice
40.84915893,86.17944007,72.3248447,0,964.3091893,Millets
42.26134657,30.54102442,78.16299706,1,1037.666963,Onion
33.46587909,50.56119686,19.40535964,1,953.4160702,Millets
32.44929787,72.94693424,66.59922115,0,984.2135126,Tobacco
29.52376834,92.321444,55.44084695,0,977.5846757,Maize
15.73850762,42.11820309,85.41603268,0,976.5236513,Pulses
17.00067562,99.59045901,21.01175819,0,1033.989877,Sorghum
22.4000076,85.66244738,96.06632223,1,993.4794787,Pulses
38.2105401,64.57056487,56.67898303,0,1011.55502,Millets
36.50220532,71.00775641,37.75854777,0,975.8378737,Tobacco
30.19445856,32.42036221,98.18788787,0,984.6305631,Tobacco
19.94103302,39.60661618,92.64040088,0,969.515117,Cotton
28.9405902,49.17864717,57.63093072,1,971.9567683,Maize
33.45612051,31.11285423,38.99241653,0,1031.463361,Mustard
32.74995931,89.02193271,71.67795027,0,986.6675036,Onion
38.64987382,88.86262279,96.32549334,0,966.5091552,Groundnut
35.01582524,43.51448199,26.4418185,1,959.8590635,Wheat
36.59402402,87.91496573,71.70777219,0,1035.886696,Mustard
21.25640306,60.63483023,75.6508506,1,954.6766669,Cotton
21.06992567,33.72882195,24.35052346,1,1044.866621,Cauliflower
31.5805758,72.11787827,56.69176568,0,963.7947056,Peas
23.5055852,60.62622584,46.77150341,1,957.6392397,Sorghum
33.9156714,57.20391951,33.19176211,1,1039.041968,Peas
42.32913394,78.1749844,16.64703748,1,989.8306703,Sugarcane
36.50549045,52.97266979,94.35550542,1,1028.085183,Cauliflower
28.61871161,78.94402077,44.40947659,1,958.6571496,Barley
21.08774443,63.67725528,23.27521687,1,1002.866628,Brinjal
27.2222001,49.56376181,68.64697262,0,1025.61337,Pulses
28.87085475,30.13714107,70.50256388,1,965.8149184,Maize
39.13771964,35.48054858,71.88779938,1,1018.879259,Brinjal
21.35264871,40.20241819,3.487952682,1,976.9559645,Tobacco
33.48713072,55.49809461,17.90662057,0,977.9016003,Tobacco
23.33976267,77.34069946,37.63001123,1,976.1752219,Brinjal
34.48461445,92.22699228,13.55471607,0,1011.959364,Tomato
19.10387328,43.03674884,24.18653126,0,973.5333052,Potato
39.55892829,47.38276531,13.02240858,1,1024.310671,Rice
17.07336135,80.7440402,55.9569379,0,992.5651675,Pulses
15.60526778,50.24132212,63.70784557,0,952.6737913,Maize
39.33941763,66.66630964,61.78231431,1,1019.962837,Mustard
32.50400859,89.98062034,88.08810942,0,967.9378269,Potato
17.01562598,35.92687039,13.6986558,1,1038.458488,Cauliflower
33.44172848,71.525989,70.56038182,0,1003.066262,Barley
30.33757056,40.40306731,11.56354886,0,982.6799296,Cauliflower
27.79539147,79.11990439,92.34808895,0,1020.425193,Maize
15.02321914,75.88699606,35.1319191,1,956.0715288,Peas
16.30160577,59.66483033,6.664643459,0,971.2819176,Tomato
26.64478558,65.21497657,25.69826585,0,978.9757143,Tomato
33.18415103,58.02790835,41.91955401,1,988.5336418,Potato
38.14456935,96.861787,26.10338841,0,1022.803213,Wheat
25.60023996,71.08735539,38.21098584,1,1010.816458,Cauliflower
42.05373611,82.15128665,70.20356974,1,950.6865754,Chili
28.78628264,82.50485385,60.97722738,1,1006.524939,Pulses
35.44462789,48.62434066,80.41531522,1,984.4060557,Millets
37.85914822,34.60289397,63.56902719,1,955.1266423,Brinjal
16.39532419,46.13518859,49.42574726,0,1024.4414,Onion
22.02940601,49.97016672,9.839276355,0,984.0619492,Tobacco
44.27173308,44.08389624,1.024932597,1,966.5734159,Rice
32.24098857,82.6302773,20.8652788,0,977.327067,Potato
44.55575548,34.50648849,45.81799125,0,977.5004264,Barley
33.21037062,68.86020062,69.77114752,1,1005.107337,Barley
21.0765758,32.48039387,67.38349601,1,1001.888232,Pulses
31.25401818,48.05546947,86.61460938,1,974.2453162,Cauliflower
29.75730031,54.66880973,74.25118637,0,1019.499737,Pulses
43.45831818,36.12009857,5.102849574,0,980.2768016,Wheat
34.44697035,81.8406525,70.75673319,1,979.8170752,Onion
37.57788789,89.74845307,50.10188679,1,1043.869262,Cauliflower
16.76930626,72.69872506,27.04271721,0,1016.253461,Millets
21.1874014,47.21590252,79.27021469,0,965.8610749,Cotton
17.78925219,75.11218927,49.61244935,1,989.0531385,Potato
36.93087531,32.22516348,86.4724997,1,980.7928315,Cauliflower
32.1294458,66.00660286,41.91989435,0,1035.043752,Mustard
30.7626536,37.6055977,7.355251613,0,984.0329423,Brinjal
39.32307832,41.3596629,43.43460595,1,992.2338345,Barley
38.08422728,93.69233337,37.58187094,0,1032.109033,Mustard
41.90263325,96.47767146,45.65499403,0,1030.463936,Chili
25.57168311,82.94349546,81.77347899,1,1008.566141,Pulses
27.13966472,94.26432424,89.16530824,1,998.3009641,Maize
21.15479884,35.20271913,84.47113341,0,972.740103,Pulses
37.77109101,72.76482545,46.14816583,0,1030.168355,Mustard
35.00269759,57.5129217,42.07772645,1,1048.223966,Cauliflower
33.47871154,31.96549411,6.921295464,1,1003.67438,Peas
25.56819202,37.31151227,63.60858225,0,1031.984208,Cotton
32.16715208,98.65831856,52.25074399,0,1042.294455,Tobacco
21.62193622,67.76336079,76.16139142,1,953.8991829,Pulses
26.98298958,37.93927263,50.82288472,1,975.9264177,Cotton
37.10023529,48.94015827,45.79965915,1,986.6539711,Chili
30.64455631,41.89624539,51.35025024,1,963.4520203,Peas
39.78736029,74.51346128,57.16760187,0,975.9708921,Barley
33.21208136,70.88549162,2.686454261,0,1039.407083,Cauliflower
37.74571724,47.17643394,12.19853909,1,958.8163771,Wheat
35.90696979,39.25031467,13.53818542,0,981.3191562,Wheat
17.49912415,97.64864902,6.637904707,1,990.4122499,Tomato
42.90785172,68.02792921,44.78335557,1,1030.602294,Peas
31.86541292,62.29144102,21.44374942,0,952.9482278,Millets
31.15495499,83.66471578,11.86740932,1,1022.341898,Barley
38.84256803,71.32450908,86.66120968,0,1040.213987,Onion
40.35375357,54.75637441,32.96710377,0,994.9347852,Cabbage
37.86370158,88.32534715,94.03294678,1,1005.171408,Mustard
27.2520311,82.39158377,97.04948998,0,1000.742361,Maize
26.42748767,73.90392459,65.68490877,1,963.7650754,Cotton
24.81737548,40.6314886,22.42458365,1,1002.315537,Chili
22.48671739,99.05989477,3.626202409,1,1003.444548,Peas
21.14734159,85.21797966,1.783254457,1,972.7433108,Barley
21.97455144,50.9924026,71.85077089,0,1008.430641,Pulses
30.40904915,92.48193891,35.23222695,0,1033.192182,Barley
18.44219518,92.22149009,25.78965471,1,999.3322748,Tobacco
16.80857043,97.33113249,24.536007,1,1003.951601,Potato
38.42780853,97.22429072,58.63066037,1,985.1089349,Brinjal
33.21858506,33.24268283,95.28668983,0,958.198847,Groundnut
15.74578435,47.47867371,12.59509999,1,988.3293107,Mustard
37.31194647,61.14495898,87.62757681,1,1026.228655,Barley
44.77061176,63.41712648,47.20517725,1,996.5363171,Potato
31.88781528,72.25627033,62.88018718,1,986.5536825,Groundnut
41.42574656,90.61353983,77.0033295,0,998.667102,Potato
17.14824908,30.30655969,11.11672547,1,983.6665421,Tobacco
31.63868632,78.73853151,3.453458947,0,1038.535953,Tomato
21.2785551,50.24053411,28.58891091,0,990.3595275,Mustard
19.39344309,36.71657441,57.51792174,0,998.1360958,Maize
44.18410515,63.19812748,67.48396481,1,956.6244606,Chili
20.28049033,51.37986539,57.86347338,1,1032.645421,Cotton
27.436006,86.42805304,11.55799315,0,1000.090857,Sorghum
20.71553568,92.23182842,89.74143722,1,1034.827196,Maize
41.26384965,65.39529094,99.01219218,0,1043.501349,Mustard
43.54051952,96.00345893,72.09396863,0,972.9995108,Cauliflower
25.98401624,59.08563958,2.651353633,0,998.9140643,Potato
42.62940905,49.30373733,27.29874139,0,1003.384654,Sugarcane
18.8563035,77.87587055,83.44887275,0,1002.203307,Pulses
18.59673261,71.91821194,91.55594312,0,1007.446384,Maize
20.54746342,85.43704285,94.38765891,1,965.1391404,Cotton
33.2248235,71.97287128,65.3208714,1,1049.067346,Chili
30.06645535,95.83524371,47.62469074,0,1028.44118,Tomato
40.71276706,82.79548507,17.57189792,0,1038.368534,Rice
37.3559057,90.50970483,90.91100749,0,1035.302394,Cabbage
16.31347726,47.51874777,12.5951936,0,1023.847061,Brinjal
40.43339917,48.48366284,39.88358973,0,975.3769091,Chili
39.56087458,49.5869478,72.05175218,1,951.5801836,Mustard
15.43945582,99.22966446,78.72878633,1,1003.227222,Cotton
28.60103964,50.61210596,51.06946125,1,985.1109256,Cotton
40.13587243,38.02051171,27.83086329,0,956.1736469,Wheat
34.21006305,87.60081821,9.467214297,1,994.050721,Cabbage
26.9177207,76.42555187,81.00030653,1,1004.144191,Cotton
22.14628154,47.51292063,66.94764842,1,1002.825446,Pulses
29.946437,69.34775936,2.659745061,0,1033.073744,Tomato
42.04166691,76.04312882,93.40026841,1,1041.199993,Millets
26.74807161,42.84104806,61.67829298,1,980.2901015,Pulses
37.27226235,35.75484273,79.16752246,1,979.3918666,Sorghum
37.14168159,95.33746745,7.187268677,0,1014.575663,Wheat
20.88438701,64.36193626,52.50921951,1,1030.123397,Maize
42.30854182,72.16835586,93.05293159,0,965.7540997,Tobacco
15.92913356,87.6915672,56.06999209,0,996.9605484,Pulses
15.89976475,67.18621077,11.18059839,1,986.4531619,Mustard
25.99176214,58.31757487,1.4037782,0,1049.750491,Barley
40.53221551,36.70149316,85.54222574,0,968.2738446,Cabbage
37.9585813,33.24565445,90.28134941,1,1032.023842,Millets
26.88298706,44.69961123,93.04167165,0,1029.387439,Pulses
38.04492761,68.79474744,6.997514828,0,970.3391472,Rice
22.06536039,45.65646657,43.60069673,0,965.701312,Chili
19.84543931,73.55080112,56.65312731,1,1006.406986,Pulses
39.25007553,45.59667786,88.99301232,0,1019.035481,Brinjal
36.77967435,69.99212722,72.1376737,0,964.8363274,Sorghum
20.2769292,85.43956619,63.84132265,0,982.8114453,Maize
40.20839825,92.26264078,39.00661759,1,983.6614854,Brinjal
24.34304081,52.46444052,39.81031436,0,961.5675325,Groundnut
18.06062519,41.10292369,95.82522244,1,955.3144003,Cotton
29.30290384,38.66578964,93.27955389,0,1015.323278,Maize
36.74059694,73.67356618,71.00374482,1,1028.51822,Barley
22.2075352,50.07438534,51.44137066,1,963.9922068,Maize
24.50989746,54.30305794,63.25520599,0,1028.845974,Maize
38.07436676,77.71565219,75.14837524,1,1020.046014,Barley
38.34227976,78.18984249,66.9836773,1,1044.668772,Peas
28.82840726,96.15201771,94.68849112,1,1034.725858,Cotton
36.41335766,49.39269121,56.12698183,1,962.6526719,Groundnut
34.75128069,98.48356476,66.95673044,0,966.3565927,Brinjal
38.99766717,90.05241949,90.43301791,1,961.7710523,Sorghum
29.03453244,87.70550989,70.39242302,0,1016.701596,Maize
27.0228906,88.99434501,38.69311121,1,983.3969429,Chili
36.70874293,78.18260045,85.57825482,0,979.7247991,Cauliflower
43.6570239,43.50733295,65.76432994,0,1000.177056,Cabbage
42.69298521,63.60984146,74.97157673,0,984.7265214,Potato
31.93847876,93.30537533,38.19209309,1,970.0959275,Mustard
16.59853936,62.99259606,85.23262429,1,959.5643011,Maize
19.80053538,43.93215845,83.87426261,0,986.1445821,Pulses
40.30447367,75.64883925,29.90479056,1,990.95433,Wheat
37.6813025,73.19599588,40.17372683,1,981.9602057,Sorghum
32.62952016,89.62683681,14.49928397,1,1038.253002,Barley
41.65948229,91.32275008,94.89922748,1,1038.564477,Peas
16.13842899,38.41429341,52.48793881,1,951.3266081,Maize
22.33482525,68.36208035,80.23833066,0,952.43985,Cotton
32.08536954,64.65549535,41.72587026,1,963.2962114,Onion
37.46428388,64.57407762,26.02599397,1,999.1729889,Sugarcane
28.20438982,42.48767976,5.325461795,1,1017.600022,Sorghum
33.46779725,86.94111742,77.17511379,0,958.1171789,Mustard
28.60344026,62.81527839,60.99775164,1,987.341088,Cotton
40.2599296,33.28840308,48.48967779,0,1028.991805,Potato
44.25226092,55.30494727,88.45383179,0,993.0912514,Barley
17.15359118,58.93740517,16.28439956,1,997.0957417,Tobacco
41.0870126,66.64708252,77.54853867,1,1025.949051,Cabbage
20.27518169,42.01744175,3.076279887,1,998.5117087,Chili
17.46118733,65.11120618,16.34317134,1,956.5280857,Barley
32.39407921,45.22065134,54.7467209,1,995.4940441,Cabbage
43.93581095,87.01319548,1.624475219,1,1010.118524,Rice
24.89390916,92.01900796,12.91002661,0,1044.16927,Brinjal
18.89675797,71.88113587,78.62036639,1,1034.896439,Maize
19.24923728,71.93555308,26.7641201,0,997.18563,Potato
37.27077019,77.89173898,92.83722892,0,1017.598973,Peas
15.77636949,43.95403282,89.11520681,1,1014.692566,Maize
43.85517647,82.18975127,85.52212568,0,972.1616267,Tobacco
16.21103701,32.36874072,53.24146517,1,1048.455882,Cotton
38.43110661,75.82924475,23.72662502,1,1034.895861,Wheat
44.23455624,97.93230917,32.31602415,1,955.3951292,Cauliflower
25.18836317,69.47624264,84.96995031,0,1040.286198,Cotton
43.50866921,49.31677993,85.83423499,0,951.574742,Potato
35.78960573,79.11945923,76.67825955,0,957.153008,Brinjal
31.68459574,43.42931751,77.87167157,0,1042.298364,Peas
34.80571593,60.63376884,14.73603611,0,1019.70149,Barley
17.36484036,85.64688983,34.56235752,1,1017.653341,Cabbage
43.92578585,38.31353657,52.75593165,1,1022.543536,Cauliflower
40.11678332,73.52989485,5.936152878,0,960.3869333,Rice
37.81978807,85.60249277,40.71603998,0,1045.77714,Peas
20.50367363,55.88800326,28.7211939,1,987.1571414,Cabbage
30.51626176,96.06212545,21.90906304,0,1018.292618,Millets
33.09058497,58.43075955,48.65041456,0,989.442021,Mustard
43.27360962,67.7068619,3.013587981,1,984.2564267,Rice
24.07733859,59.12353631,4.938262759,1,1033.093915,Barley
20.08102723,74.24191498,2.244538484,1,1028.788851,Cabbage
42.48131316,43.42993678,28.2338465,0,1043.1171,Rice
29.3350378,47.68404079,15.07598137,0,1040.407501,Tobacco
40.07263999,52.0644844,20.73628266,1,1032.596282,Rice
28.4474268,46.38544159,94.37116134,0,1025.852444,Pulses
19.05068403,64.56993546,27.51709808,0,989.5465873,Potato
40.62528179,76.66387711,92.59305546,1,1020.3301,Brinjal
23.0276928,38.95811834,84.26284194,1,1039.92607,Pulses
43.70369896,81.32432949,8.116025354,0,1049.265125,Wheat
36.05450168,54.37909322,24.4974686,0,955.6453045,Wheat
42.60636777,99.42205676,37.9854939,0,953.0131637,Groundnut
28.09796056,41.59807042,62.67328715,1,1005.460834,Cotton
38.36981522,32.82835328,21.64644383,1,1048.205129,Sugarcane
20.36834832,41.08350684,73.60547241,1,1019.37009,Pulses
23.23430182,45.67243269,5.266099474,0,1049.753679,Peas
38.00019894,88.35904753,50.98421877,0,993.1769446,Tobacco
30.35531274,84.5949882,15.94852857,1,999.7351629,Tomato
38.50197007,43.73081799,78.49704383,0,1015.741649,Brinjal
30.37740045,74.39292152,32.0334171,1,1029.376384,Sorghum
23.90969404,88.0993937,75.58653644,0,988.2567477,Cotton
41.49479758,88.63437875,98.53214245,1,987.5186086,Onion
38.41860656,94.74627624,29.2813293,1,1023.450255,Rice
32.27469606,50.2865581,7.804146392,0,1017.860592,Chili
20.62134188,82.99141425,58.78107227,1,976.5743722,Pulses
41.86024307,34.63253921,62.84298408,1,991.9587005,Cabbage
21.37004759,68.58525439,79.30259974,1,960.1232891,Cotton
28.1280708,39.09172559,28.31146833,0,970.9302773,Cabbage
23.77446279,41.59571034,67.29132644,0,1024.020204,Cotton
23.90943083,85.10110532,33.51476876,0,991.9886037,Peas
40.21608379,43.65227842,91.36222151,0,1006.382707,Peas
35.27624549,98.62662412,89.93411205,0,998.6369267,Cauliflower
38.03934724,75.42691839,14.06938125,1,1030.87146,Wheat
34.76969724,43.45057124,49.17282278,0,986.0580227,Sorghum
16.17368798,36.82869843,28.49436223,1,988.069798,Potato
42.71865827,99.78249884,86.75380966,1,968.3996378,Groundnut
24.8846978,39.86218871,99.27140082,1,967.7832277,Maize
44.9182256,98.80577789,49.47373548,0,957.3064023,Sorghum
33.82236528,89.82850328,64.61866046,0,1011.055397,Peas
22.78874148,59.19510255,1.419396619,1,973.3494555,Onion
24.33408606,69.19248027,13.86628751,1,996.1663123,Chili
39.16456442,34.44089269,11.55241797,0,1045.213376,Sugarcane
32.68770642,94.92806996,62.63612478,0,1046.673478,Peas
30.79018162,59.4331113,64.19148691,1,972.0718197,Sorghum
37.21409613,60.22141471,10.61186305,1,1002.331309,Sugarcane
31.85965548,31.0981912,1.247740107,1,1008.139227,Groundnut
31.36851933,67.79376113,78.84375621,1,963.6368688,Tomato
43.63008311,92.99431424,51.15152737,1,1020.250874,Brinjal
30.25221766,96.4873632,92.97905126,0,968.9473241,Cabbage
32.34782374,34.42259102,91.68345639,1,971.8332793,Tobacco
32.67574144,87.67356738,60.6985869,1,1003.880019,Chili
26.58465791,43.6895428,29.17095262,1,965.2581485,Groundnut
23.06610742,34.84531882,4.596816765,1,1020.761488,Chili
27.187778,92.3505306,61.51702933,1,962.1806548,Maize
17.25238722,34.2472268,41.19131888,0,956.371696,Groundnut
28.46644215,83.56845957,0.999946103,0,973.6704721,Tobacco
28.29582584,61.33031179,10.78046807,1,957.7582184,Chili
23.51093971,47.25973267,20.61151589,1,997.6465161,Chili
31.98438581,84.88439681,51.65550462,1,981.7492534,Sorghum
29.01388314,61.55223807,38.47074242,1,980.8678948,Potato
27.16639632,60.5393225,37.71569525,0,980.6693487,Mustard
34.95106023,32.65406888,49.78099708,0,976.5746043,Cauliflower
25.70992211,57.79424509,57.40213516,1,954.6528439,Cotton
37.25123814,94.7899522,86.25688326,1,978.1848054,Cabbage
34.13198435,83.2035494,21.91973644,0,950.5293941,Onion
35.85283242,80.63035995,27.81422646,1,1013.381875,Sugarcane
23.52197859,30.34590476,12.52188603,1,996.3609629,Tobacco
20.61098059,86.64027786,76.7418827,1,975.1909244,Maize
28.21962129,80.44578546,30.05026099,0,999.2664905,Millets
28.15411079,63.49024527,57.22506155,0,984.7657803,Pulses
41.88190693,80.88737496,37.31375675,1,957.6566285,Mustard
37.22318135,39.58881952,74.8224363,1,969.6224878,Groundnut
24.9875132,42.452165,6.768272562,0,1034.892746,Mustard
32.25536746,81.40979071,5.710617526,0,1011.215769,Tomato
28.86842325,37.02447394,10.35574635,0,982.7140079,Onion
44.46017485,74.20722878,89.15083128,0,975.8247268,Potato
23.84547528,94.26191767,58.39432889,0,997.1066199,Maize
35.7463885,56.60000753,78.91317937,0,958.3011237,Tobacco
24.12412388,81.16451404,33.75041054,1,984.5856546,Mustard
32.09427386,69.27702676,21.75865181,0,1039.84865,Chili
20.38882979,67.98348973,75.33903897,1,967.8815341,Pulses
36.10361897,85.90997103,33.66694904,0,1042.445803,Brinjal
36.63548602,39.94776694,51.62002123,1,983.6942476,Onion
31.98689585,62.76432822,18.3286052,1,1006.372456,Mustard
34.9892654,48.10095369,22.90405024,1,1031.588716,Onion
35.38870728,99.78548881,3.249550628,0,1036.254734,Rice
24.85341662,74.98411992,0.932647536,1,966.1834274,Cauliflower
28.07653458,98.44766249,54.75510609,1,1001.060117,Cotton
38.40183761,54.43270547,64.23859146,1,1023.891581,Barley
44.65084841,55.70401992,8.470695941,0,987.1502742,Wheat
40.56559247,31.37066548,40.23086943,0,957.7427049,Mustard
34.29543473,31.5726585,52.65497827,1,1021.707199,Onion
15.2863184,32.97637003,69.2635569,1,1006.623195,Cotton
26.28321105,89.96463731,54.43327618,0,1044.438898,Maize
19.25660041,76.13764043,30.10789985,1,1048.652546,Tomato
25.90080737,30.77435829,62.14122856,1,992.8383715,Pulses
38.09202427,44.9064517,56.30173352,1,993.146885,Brinjal
